100
loop
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
dblink1, 1813, 84
dblink2, 1813, 84
dblink1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
d1, 1813, 84
