100
loop
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
herbalist_blink1, 1025, 242
herbalist_blink2, 1025, 242
herbalist_blink1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
p1, 1025, 242
