100
loop
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
darsius_blink1, 533, 449
darsius_blink2, 533, 449
darsius_blink1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
p1, 533, 449
