100
loop
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
guard_blink1, 476, 276
guard_blink2, 476, 276
guard_blink1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
p1, 476, 276
