100
loop
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
merblink1, 876, 260
merblink2, 876, 260
merblink1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
p1, 876, 260
