20
loop
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
lightning_overlay, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
lightning_overlay, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
p1, 0, 0
