100
loop
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
forest_sage_blink1, 660, 41
forest_sage_blink2, 660, 41
forest_sage_blink1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
p1, 660, 41
